,HomePlanet,CryoSleep,Destination,Age,VIP,Side,Deck,Y
5214,2.0,0,1.0,28.0,0,1,1,0
5215,2.0,0,1.0,42.0,0,1,1,0
5216,2.0,0,1.0,43.0,0,1,1,0
5217,2.0,1,1.0,26.0,0,1,3,1
5218,2.0,0,3.0,72.0,0,1,5,0
5219,2.0,0,1.0,49.0,0,1,2,0
5220,2.0,1,3.0,29.0,1,1,2,1
5221,1.0,1,1.0,18.0,0,1,7,0
5222,1.0,0,3.0,26.0,0,2,7,1
5223,3.0,1,3.0,19.0,0,1,6,1
5224,1.0,0,3.0,18.0,0,1,6,0
5225,1.0,0,3.0,14.0,0,1,6,0
5226,3.0,0,1.0,44.0,0,1,6,0
5227,3.0,1,1.0,34.0,0,1,6,1
5228,1.0,1,3.0,18.0,0,1,7,1
5229,1.0,1,2.0,36.0,0,2,7,1
5230,2.0,1,3.0,27.0,0,2,2,1
5231,1.0,0,1.0,35.0,0,1,7,0
5232,2.0,0,1.0,52.0,0,2,4,1
5233,1.0,0,2.0,22.0,0,1,7,0
5234,1.0,0,1.0,34.0,0,1,6,1
5235,1.0,0,2.0,37.0,0,1,7,0
5236,1.0,0,3.0,22.0,0,1,6,0
5237,1.0,0,1.0,26.0,0,1,6,1
5238,1.0,0,3.0,14.0,0,2,5,0
5239,3.0,1,3.0,53.0,0,1,6,1
5240,1.0,0,1.0,17.0,0,1,6,0
5241,1.0,0,1.0,30.0,0,2,6,0
5242,2.0,0,1.0,65.0,0,1,4,0
5243,1.0,0,,19.0,0,2,7,1
5244,2.0,0,3.0,36.0,0,2,5,0
5245,1.0,1,1.0,3.0,0,2,7,1
5246,1.0,0,1.0,6.0,0,2,7,1
5248,1.0,0,1.0,21.0,0,2,6,1
5249,1.0,1,3.0,8.0,0,2,7,1
5250,2.0,1,1.0,35.0,0,1,2,1
5251,2.0,0,3.0,18.0,0,1,2,1
5252,,0,1.0,34.0,0,2,5,0
5253,2.0,1,3.0,45.0,0,2,2,1
5254,2.0,0,1.0,31.0,0,2,2,1
5255,1.0,0,1.0,14.0,0,1,6,1
5256,1.0,0,1.0,23.0,0,1,7,0
5257,2.0,1,1.0,61.0,0,2,2,1
5258,2.0,0,3.0,54.0,1,2,2,0
5259,2.0,1,1.0,28.0,0,2,4,1
5260,2.0,0,1.0,46.0,0,2,4,0
5261,1.0,0,1.0,32.0,0,2,6,1
5262,1.0,1,3.0,49.0,0,2,7,1
5263,1.0,1,3.0,20.0,0,2,7,1
5264,1.0,0,2.0,25.0,0,2,6,1
5265,1.0,0,1.0,19.0,0,2,6,1
5266,1.0,1,3.0,28.0,0,2,7,1
5267,1.0,0,1.0,68.0,0,2,6,1
5268,1.0,1,1.0,16.0,0,1,7,1
5269,3.0,1,1.0,19.0,0,1,5,0
5270,3.0,0,2.0,49.0,0,1,5,0
5271,3.0,0,1.0,15.0,0,1,5,0
5272,3.0,1,1.0,26.0,0,1,5,1
5273,3.0,0,1.0,22.0,0,1,5,0
5274,1.0,1,2.0,23.0,0,2,7,1
5275,1.0,0,1.0,31.0,0,1,7,0
5276,1.0,1,1.0,27.0,0,1,7,0
5277,1.0,1,1.0,28.0,0,1,7,1
5278,1.0,0,1.0,20.0,0,1,6,0
5279,1.0,0,1.0,43.0,0,1,6,0
5280,1.0,0,1.0,22.0,0,2,7,1
5281,2.0,1,1.0,27.0,0,2,5,1
5282,2.0,1,,35.0,0,2,2,1
5284,3.0,0,1.0,24.0,0,2,6,1
5285,3.0,0,3.0,18.0,0,2,6,0
5286,3.0,0,1.0,15.0,0,2,6,0
5287,3.0,0,1.0,28.0,0,1,6,0
5288,1.0,0,1.0,24.0,0,2,6,1
5289,3.0,1,3.0,39.0,0,2,6,1
5290,2.0,1,1.0,35.0,0,1,3,1
5291,2.0,0,3.0,52.0,0,1,3,1
5292,2.0,0,1.0,48.0,0,1,3,0
5293,2.0,0,3.0,27.0,0,1,3,0
5294,2.0,0,3.0,50.0,0,1,3,0
5295,1.0,0,1.0,24.0,0,1,7,0
5296,1.0,0,2.0,26.0,0,2,7,1
5297,1.0,0,1.0,24.0,0,1,6,0
5298,1.0,1,1.0,15.0,0,1,7,0
5299,1.0,0,2.0,42.0,0,1,6,0
5300,1.0,0,1.0,51.0,0,1,6,0
5301,1.0,0,2.0,43.0,0,1,5,1
5302,1.0,1,3.0,31.0,0,1,7,0
5303,1.0,1,1.0,14.0,0,2,7,1
5304,1.0,0,1.0,31.0,0,2,6,0
5305,2.0,0,1.0,33.0,0,2,1,1
5306,1.0,0,3.0,21.0,0,1,7,0
5307,1.0,0,1.0,13.0,0,1,7,0
5308,1.0,0,1.0,29.0,0,2,6,1
5309,2.0,0,1.0,22.0,0,2,2,0
5310,3.0,0,1.0,22.0,0,1,5,0
5311,1.0,1,2.0,18.0,0,2,7,1
5312,1.0,1,3.0,35.0,0,2,7,1
5313,1.0,1,1.0,20.0,0,2,7,1
5314,1.0,0,1.0,18.0,0,1,5,1
5315,1.0,1,1.0,66.0,0,2,7,1
5316,,1,1.0,33.0,0,2,2,1
5317,2.0,1,3.0,48.0,0,2,2,1
5318,2.0,0,3.0,38.0,0,2,2,0
5319,2.0,1,1.0,62.0,0,2,2,1
5320,1.0,1,1.0,19.0,0,1,7,0
5322,3.0,0,3.0,25.0,0,1,4,0
5323,1.0,0,1.0,15.0,0,1,6,0
5324,1.0,0,1.0,20.0,0,2,6,1
5325,1.0,0,1.0,34.0,0,1,6,0
5326,3.0,0,1.0,23.0,0,1,5,0
5327,1.0,0,1.0,45.0,0,2,6,1
5328,1.0,1,1.0,39.0,0,2,7,1
5329,1.0,1,2.0,33.0,0,1,7,1
5330,1.0,0,1.0,14.0,0,2,6,0
5331,1.0,0,1.0,26.0,0,2,7,1
5332,1.0,1,1.0,47.0,0,2,7,1
5333,3.0,1,1.0,,0,2,4,1
5334,1.0,1,3.0,28.0,0,1,7,1
5335,1.0,1,1.0,22.0,0,1,7,1
5336,1.0,1,1.0,17.0,0,2,7,1
5337,1.0,0,1.0,16.0,0,2,6,1
5338,1.0,0,1.0,9.0,0,2,7,1
5339,1.0,0,1.0,15.0,0,2,6,1
5340,2.0,0,1.0,33.0,0,2,3,1
5341,1.0,0,1.0,61.0,0,2,6,1
5342,1.0,0,1.0,19.0,0,1,6,0
5343,2.0,1,1.0,61.0,0,2,5,1
5344,1.0,0,1.0,42.0,0,1,7,1
5345,1.0,0,1.0,4.0,0,1,7,0
5346,1.0,0,1.0,12.0,0,1,7,1
5347,1.0,0,1.0,0.0,0,1,7,1
5348,1.0,1,1.0,19.0,0,1,7,1
5349,1.0,1,1.0,,0,1,7,1
5350,1.0,0,2.0,29.0,0,2,6,1
5351,1.0,0,1.0,59.0,0,1,7,1
5352,1.0,1,1.0,20.0,0,2,7,1
5353,1.0,0,1.0,70.0,0,1,7,1
5354,1.0,1,1.0,3.0,0,1,7,0
5355,2.0,1,1.0,37.0,0,2,2,1
5356,2.0,0,1.0,58.0,0,2,2,0
5357,1.0,0,1.0,44.0,0,2,7,0
5358,3.0,1,1.0,24.0,0,2,5,0
5359,1.0,1,2.0,20.0,0,1,7,1
5360,1.0,0,1.0,24.0,0,2,6,1
5361,2.0,1,3.0,27.0,0,1,2,1
5362,1.0,0,3.0,28.0,0,1,7,0
5363,1.0,0,1.0,24.0,0,1,6,0
5364,3.0,1,1.0,29.0,0,1,6,1
5365,1.0,0,1.0,25.0,0,1,6,0
5366,1.0,0,1.0,20.0,0,1,7,0
5367,1.0,0,3.0,34.0,0,1,7,1
5368,1.0,0,,28.0,0,1,6,0
5369,1.0,1,1.0,,0,1,5,1
5370,1.0,0,1.0,23.0,0,1,6,0
5371,2.0,0,1.0,39.0,0,2,3,1
5372,2.0,0,1.0,35.0,0,2,3,1
5373,1.0,1,1.0,18.0,0,2,7,1
5374,1.0,1,1.0,20.0,0,2,7,1
5375,2.0,0,1.0,42.0,0,1,1,0
5376,2.0,0,3.0,32.0,0,1,1,0
5377,1.0,0,3.0,50.0,0,2,6,0
5378,1.0,0,1.0,23.0,0,2,7,1
5379,1.0,0,1.0,19.0,0,2,7,0
5380,1.0,0,1.0,29.0,0,1,6,0
5381,2.0,0,1.0,35.0,1,1,1,0
5382,1.0,0,1.0,18.0,0,1,5,0
5383,1.0,0,2.0,24.0,0,1,7,0
5384,1.0,0,1.0,23.0,0,2,7,1
5385,1.0,0,1.0,51.0,0,1,6,0
5386,1.0,0,1.0,42.0,0,1,6,0
5387,1.0,0,2.0,19.0,0,1,6,0
5388,1.0,0,1.0,23.0,0,1,6,0
5389,1.0,1,1.0,19.0,0,1,6,1
5390,1.0,0,2.0,22.0,0,1,6,0
5392,1.0,0,2.0,31.0,0,1,6,0
5393,1.0,0,1.0,23.0,0,1,6,0
5394,1.0,1,1.0,22.0,0,2,7,1
5395,2.0,1,1.0,55.0,0,2,2,1
5396,1.0,0,1.0,40.0,0,2,6,0
5397,1.0,0,1.0,24.0,0,2,6,0
5398,1.0,0,1.0,25.0,0,2,6,1
5399,2.0,0,1.0,42.0,0,1,3,0
5400,1.0,1,2.0,33.0,0,2,7,1
5401,2.0,1,1.0,54.0,0,1,2,1
5402,2.0,1,3.0,22.0,0,1,2,1
5403,2.0,1,1.0,22.0,0,1,2,1
5404,2.0,1,3.0,19.0,0,1,2,1
5405,1.0,0,1.0,47.0,0,2,7,1
5406,3.0,0,3.0,23.0,0,1,6,0
5407,2.0,1,3.0,61.0,0,2,3,1
5408,1.0,0,1.0,21.0,0,2,6,0
5409,1.0,0,2.0,46.0,0,1,6,0
5410,1.0,0,1.0,36.0,0,1,7,0
5411,1.0,0,1.0,15.0,0,2,7,1
5412,2.0,0,1.0,33.0,0,1,2,1
5413,2.0,1,1.0,35.0,0,1,2,1
5414,2.0,1,3.0,21.0,0,1,2,1
5415,1.0,0,3.0,21.0,0,1,6,0
5416,1.0,0,3.0,43.0,0,1,6,1
5417,1.0,0,2.0,34.0,0,2,6,0
5418,1.0,0,2.0,47.0,0,1,7,0
5419,3.0,0,1.0,27.0,0,2,6,1
5420,2.0,0,1.0,46.0,0,2,3,0
5421,1.0,0,,46.0,0,2,7,1
5422,2.0,0,3.0,40.0,0,1,2,0
5423,2.0,1,3.0,59.0,0,2,5,1
5424,2.0,0,1.0,45.0,0,1,4,0
5425,1.0,0,2.0,19.0,0,2,6,1
5426,3.0,0,1.0,32.0,0,2,6,0
5427,,1,3.0,39.0,0,2,6,1
5428,1.0,0,,40.0,0,1,6,0
5429,3.0,0,1.0,44.0,0,2,4,1
5430,1.0,1,1.0,26.0,0,1,7,0
5431,1.0,0,1.0,22.0,0,2,6,0
5432,1.0,0,1.0,2.0,0,1,7,0
5433,1.0,0,1.0,18.0,0,1,6,0
5434,1.0,0,1.0,53.0,0,1,6,0
5435,1.0,0,1.0,22.0,0,1,6,0
5436,1.0,0,1.0,46.0,0,1,6,1
5437,1.0,1,1.0,28.0,0,1,7,1
5438,,0,1.0,31.0,0,1,5,1
5439,2.0,0,3.0,36.0,0,1,1,0
5440,2.0,0,3.0,46.0,0,1,1,1
5441,1.0,1,1.0,0.0,0,2,7,1
5442,1.0,0,1.0,3.0,0,2,7,1
5443,1.0,1,1.0,12.0,0,2,7,1
5444,1.0,1,1.0,2.0,0,2,7,1
5445,1.0,1,1.0,41.0,0,2,7,1
5446,1.0,1,3.0,11.0,0,2,7,1
5447,1.0,1,1.0,41.0,0,1,7,1
5448,3.0,0,1.0,17.0,0,2,4,0
5449,3.0,1,3.0,21.0,0,2,4,1
5450,3.0,1,3.0,21.0,0,2,4,1
5451,3.0,0,1.0,27.0,0,2,4,1
5452,3.0,1,1.0,54.0,0,2,4,1
5453,3.0,0,1.0,15.0,0,2,4,0
5454,3.0,1,,39.0,0,2,4,1
5455,1.0,0,1.0,31.0,0,1,7,1
5456,3.0,1,1.0,28.0,0,2,6,1
5457,1.0,0,,21.0,0,1,7,0
5458,2.0,1,1.0,29.0,0,2,2,1
5459,1.0,0,1.0,45.0,0,2,6,1
5460,2.0,0,3.0,44.0,0,1,3,0
5461,1.0,1,1.0,12.0,0,1,7,1
5462,1.0,1,3.0,18.0,0,2,7,1
5463,1.0,1,3.0,20.0,0,1,7,1
5464,2.0,0,1.0,43.0,0,1,2,1
5465,,1,3.0,46.0,0,1,5,1
5466,1.0,0,1.0,53.0,0,2,7,1
5467,1.0,0,1.0,21.0,0,1,7,0
5468,1.0,0,1.0,23.0,0,2,6,0
5470,1.0,0,,19.0,0,1,6,0
5471,1.0,1,2.0,52.0,0,2,7,1
5472,2.0,1,3.0,31.0,0,2,2,1
5473,1.0,0,1.0,62.0,0,2,6,0
5474,2.0,1,1.0,27.0,0,2,3,1
5475,1.0,1,1.0,23.0,0,1,7,0
5476,2.0,1,3.0,28.0,0,2,3,1
5477,2.0,1,3.0,27.0,0,2,3,1
5478,1.0,1,1.0,58.0,0,2,7,1
5479,1.0,0,3.0,24.0,0,1,5,1
5480,3.0,0,1.0,27.0,1,2,5,0
5481,1.0,0,1.0,33.0,0,2,6,0
5482,1.0,0,,28.0,0,2,5,1
5483,1.0,0,1.0,39.0,0,1,6,0
5484,1.0,0,1.0,27.0,0,1,5,0
5485,1.0,0,1.0,36.0,0,2,6,1
5486,1.0,0,1.0,64.0,0,1,6,1
5487,1.0,0,2.0,41.0,0,1,7,1
5488,2.0,1,3.0,,0,1,2,1
5489,2.0,1,1.0,27.0,0,1,2,1
5490,2.0,0,1.0,,0,2,5,0
5491,1.0,0,3.0,22.0,0,2,7,1
5492,1.0,0,,23.0,0,1,5,1
5493,3.0,0,1.0,40.0,0,2,6,0
5494,3.0,1,1.0,2.0,0,2,6,1
5495,3.0,0,1.0,0.0,0,2,6,1
5496,1.0,0,1.0,27.0,0,2,7,1
5497,1.0,0,3.0,0.0,0,1,7,1
5498,1.0,0,1.0,17.0,0,1,6,0
5499,1.0,0,1.0,45.0,0,1,6,0
5500,1.0,0,1.0,62.0,0,2,5,0
5501,1.0,1,3.0,14.0,0,2,7,1
5502,1.0,0,3.0,24.0,0,2,6,1
5503,1.0,1,2.0,51.0,0,2,7,1
5504,1.0,0,1.0,49.0,0,2,5,0
5505,3.0,0,1.0,52.0,0,1,4,1
5506,3.0,1,3.0,35.0,0,1,6,1
5507,3.0,1,1.0,22.0,0,1,6,1
5508,1.0,0,1.0,17.0,0,2,6,0
5509,2.0,1,3.0,47.0,0,2,2,1
5510,3.0,1,1.0,25.0,0,2,6,1
5511,1.0,1,1.0,11.0,0,1,7,1
5512,1.0,0,1.0,17.0,0,1,6,0
5513,1.0,0,1.0,41.0,0,2,6,1
5514,1.0,0,1.0,55.0,0,2,6,1
5515,1.0,0,1.0,29.0,0,2,6,1
5516,1.0,0,1.0,19.0,0,2,7,0
5517,1.0,1,3.0,23.0,0,2,7,1
5518,1.0,0,1.0,32.0,0,2,7,0
5519,1.0,0,1.0,27.0,0,2,7,0
5520,1.0,0,1.0,25.0,0,2,7,1
5521,3.0,0,1.0,24.0,0,1,6,0
5522,3.0,1,1.0,30.0,0,1,5,0
5523,1.0,0,2.0,50.0,0,1,5,1
5524,1.0,0,,51.0,0,1,6,0
5525,3.0,0,3.0,27.0,0,1,6,0
5526,3.0,0,1.0,35.0,0,1,6,0
5527,1.0,0,1.0,48.0,0,1,7,0
5528,1.0,1,1.0,27.0,0,2,7,1
5529,1.0,1,2.0,19.0,0,1,7,1
5530,1.0,1,2.0,18.0,0,2,7,1
5531,2.0,0,3.0,25.0,0,2,3,1
5532,1.0,1,3.0,41.0,0,2,7,1
5533,3.0,1,1.0,62.0,0,1,6,1
5534,3.0,1,1.0,30.0,0,1,6,1
5535,3.0,1,1.0,6.0,0,1,6,1
5536,1.0,0,3.0,15.0,0,1,6,0
5537,3.0,0,2.0,34.0,0,2,4,0
5538,1.0,0,1.0,34.0,0,1,5,0
5539,1.0,0,1.0,23.0,0,2,7,1
5540,1.0,0,,51.0,0,1,7,0
5541,1.0,1,2.0,63.0,0,2,7,1
5542,1.0,0,1.0,42.0,0,2,6,1
5543,1.0,0,3.0,19.0,0,2,6,1
5544,1.0,1,1.0,5.0,0,2,7,1
5545,1.0,1,3.0,2.0,0,2,7,1
5546,1.0,1,1.0,15.0,0,2,7,1
5547,2.0,0,1.0,36.0,0,1,4,0
5548,1.0,0,1.0,32.0,0,2,5,0
5549,1.0,0,,19.0,0,2,5,1
5550,2.0,0,3.0,26.0,0,1,1,1
5551,1.0,0,1.0,33.0,0,1,6,0
5552,1.0,1,1.0,38.0,0,1,7,1
5553,1.0,0,1.0,22.0,0,1,6,0
5554,1.0,0,1.0,32.0,0,1,7,0
5555,3.0,1,3.0,30.0,0,2,6,1
5556,1.0,0,1.0,51.0,0,1,6,0
5557,2.0,0,1.0,29.0,0,2,2,0
5558,2.0,0,1.0,16.0,0,2,2,1
5559,2.0,0,1.0,32.0,0,2,2,0
5560,2.0,0,3.0,24.0,0,1,2,0
5561,2.0,0,,23.0,0,1,2,0
5562,2.0,1,3.0,46.0,0,1,2,1
5563,2.0,0,3.0,49.0,0,1,2,0
5564,2.0,1,1.0,17.0,0,1,2,1
5565,2.0,0,3.0,35.0,0,1,2,0
5566,2.0,0,3.0,43.0,0,1,2,0
5567,1.0,0,1.0,20.0,0,1,5,1
5568,2.0,1,3.0,24.0,0,2,2,1
5569,2.0,0,1.0,28.0,0,2,2,0
5570,2.0,1,3.0,19.0,0,2,2,1
5571,2.0,0,3.0,39.0,0,1,1,0
5572,3.0,0,1.0,34.0,0,2,6,0
5573,1.0,0,1.0,29.0,0,1,7,1
5574,1.0,0,3.0,14.0,0,2,5,1
5575,1.0,1,1.0,,0,2,7,1
5576,,0,1.0,30.0,0,2,5,0
5577,1.0,0,1.0,,0,2,5,1
5578,1.0,1,2.0,32.0,0,2,7,1
5579,1.0,1,1.0,7.0,0,2,7,1
5580,1.0,1,3.0,34.0,0,2,7,1
5581,1.0,0,2.0,47.0,0,2,7,1
5582,3.0,0,1.0,19.0,0,2,5,0
5583,2.0,1,1.0,52.0,0,2,5,1
5584,3.0,0,1.0,19.0,0,2,4,0
5585,3.0,1,1.0,18.0,0,2,6,1
5586,1.0,0,1.0,32.0,0,1,5,0
5587,1.0,0,3.0,21.0,0,2,6,0
5588,3.0,0,3.0,22.0,0,2,6,1
5589,3.0,0,1.0,13.0,0,2,5,0
5590,3.0,0,1.0,25.0,0,2,5,0
5591,3.0,0,1.0,33.0,0,2,5,0
5592,3.0,0,1.0,27.0,0,2,6,0
5593,1.0,0,1.0,21.0,0,1,5,0
5594,2.0,1,3.0,17.0,0,1,2,1
5595,2.0,1,3.0,15.0,0,1,2,1
5596,2.0,0,3.0,58.0,1,1,2,0
5597,2.0,0,1.0,29.0,0,2,4,0
5598,2.0,1,1.0,34.0,0,2,4,1
5599,2.0,0,1.0,28.0,0,2,3,1
5600,2.0,0,1.0,29.0,0,2,3,1
5601,2.0,1,3.0,25.0,0,2,3,1
5602,3.0,0,3.0,23.0,0,1,6,0
5603,1.0,0,1.0,22.0,0,1,7,1
5604,1.0,1,3.0,38.0,0,1,7,1
5605,1.0,0,1.0,38.0,0,1,7,1
5606,1.0,0,1.0,0.0,0,1,7,0
5607,1.0,0,1.0,,0,1,6,0
5608,1.0,1,1.0,0.0,0,2,7,1
5609,1.0,0,3.0,37.0,0,2,6,0
5610,1.0,0,1.0,2.0,0,2,7,1
5611,2.0,1,3.0,40.0,0,2,2,1
5612,3.0,0,1.0,47.0,0,1,6,0
5613,1.0,0,1.0,34.0,0,2,6,1
5614,3.0,0,1.0,43.0,0,2,6,0
5615,3.0,1,3.0,21.0,0,1,4,1
5616,2.0,1,3.0,43.0,0,1,5,1
5617,3.0,0,1.0,33.0,0,2,4,0
5618,2.0,0,1.0,28.0,0,2,2,1
5619,2.0,0,3.0,57.0,0,2,2,0
5620,2.0,0,1.0,,0,2,2,1
5621,2.0,0,1.0,46.0,0,2,2,0
5622,2.0,0,3.0,19.0,0,2,3,1
5623,3.0,0,1.0,27.0,0,2,6,0
5624,,0,1.0,2.0,0,2,6,1
5625,3.0,0,1.0,0.0,0,2,6,1
5626,3.0,0,1.0,25.0,1,1,6,0
5627,3.0,1,1.0,47.0,0,1,6,1
5628,3.0,0,2.0,38.0,0,1,4,1
5629,3.0,0,1.0,24.0,0,1,5,0
5630,1.0,0,1.0,24.0,0,1,6,1
5631,2.0,0,1.0,25.0,0,1,4,1
5632,1.0,0,1.0,29.0,0,2,7,1
5633,3.0,0,3.0,44.0,0,1,6,0
5634,,0,1.0,20.0,0,2,6,0
5635,1.0,1,1.0,23.0,0,2,7,1
5636,2.0,0,3.0,26.0,0,2,3,1
5637,1.0,1,2.0,20.0,0,2,7,1
5638,3.0,1,1.0,27.0,0,2,5,1
5639,1.0,0,3.0,23.0,0,1,6,0
5640,1.0,1,2.0,33.0,0,1,7,1
5641,1.0,0,1.0,30.0,0,2,7,1
5642,1.0,0,1.0,32.0,0,1,7,1
5644,3.0,0,1.0,41.0,0,1,4,0
5645,1.0,1,1.0,50.0,0,1,7,0
5646,1.0,0,1.0,36.0,0,1,7,0
5647,3.0,1,1.0,21.0,0,2,6,1
5648,2.0,0,3.0,45.0,1,1,4,0
5649,2.0,1,3.0,26.0,0,1,4,1
5650,1.0,1,,44.0,0,1,7,1
5651,1.0,0,2.0,24.0,0,1,6,1
5652,1.0,1,3.0,15.0,0,2,7,1
5653,1.0,0,1.0,58.0,0,1,6,0
5654,1.0,0,1.0,13.0,0,2,5,0
5655,2.0,1,1.0,19.0,0,2,2,1
5656,2.0,0,3.0,25.0,0,2,2,1
5657,1.0,0,1.0,24.0,0,1,5,0
5658,1.0,0,1.0,20.0,0,1,7,0
5659,3.0,1,1.0,34.0,0,2,6,1
5660,3.0,1,1.0,13.0,0,2,6,1
5661,1.0,0,1.0,,0,2,6,1
5662,1.0,1,3.0,39.0,0,1,7,0
5663,1.0,1,1.0,0.0,0,1,7,0
5664,1.0,0,1.0,10.0,0,1,7,0
5665,1.0,1,1.0,9.0,0,1,7,0
5666,1.0,0,3.0,34.0,0,1,6,0
5667,1.0,0,1.0,11.0,0,1,7,0
5668,1.0,1,1.0,0.0,0,1,7,0
5669,1.0,0,1.0,24.0,0,1,6,0
5670,1.0,1,2.0,16.0,0,1,7,1
5671,1.0,0,1.0,42.0,0,1,6,0
5672,3.0,0,1.0,41.0,0,1,6,1
5673,2.0,0,1.0,36.0,0,2,2,1
5674,2.0,0,3.0,27.0,0,1,1,0
5675,2.0,0,1.0,32.0,1,1,1,0
5676,2.0,0,3.0,11.0,0,1,1,1
5678,2.0,0,1.0,28.0,0,1,1,1
5679,1.0,0,1.0,25.0,0,2,5,0
5680,1.0,0,1.0,5.0,0,2,7,1
5681,1.0,1,1.0,,0,2,7,1
5682,1.0,0,1.0,13.0,0,2,7,1
5683,1.0,0,1.0,30.0,0,2,7,1
5684,1.0,1,1.0,15.0,0,2,7,1
5685,1.0,1,1.0,0.0,0,2,7,1
5686,1.0,0,1.0,49.0,0,2,7,1
5687,,0,,52.0,0,2,6,1
5688,1.0,1,1.0,15.0,0,2,7,1
5689,,0,1.0,40.0,0,2,5,0
5690,1.0,1,3.0,0.0,0,2,7,1
5691,3.0,0,1.0,32.0,0,1,5,0
5692,3.0,1,3.0,15.0,0,1,6,1
5693,3.0,0,2.0,26.0,0,1,5,1
5694,3.0,1,2.0,31.0,0,1,5,0
5695,3.0,0,1.0,8.0,0,1,5,1
5696,1.0,0,1.0,18.0,0,1,5,1
5697,1.0,0,1.0,3.0,0,1,7,0
5698,2.0,0,1.0,44.0,0,2,3,1
5699,,0,1.0,15.0,0,2,3,1
5700,2.0,0,1.0,27.0,0,2,3,1
5701,3.0,0,1.0,22.0,0,2,6,0
5702,1.0,0,1.0,2.0,0,2,7,1
5703,1.0,0,,32.0,0,2,6,0
5704,1.0,0,1.0,16.0,0,2,7,1
5705,3.0,0,1.0,34.0,0,1,6,0
5706,3.0,0,1.0,32.0,0,1,6,0
5707,1.0,0,1.0,28.0,0,1,7,0
5708,2.0,0,1.0,27.0,0,2,2,0
5709,1.0,0,2.0,35.0,0,2,7,1
5711,1.0,0,1.0,24.0,0,2,7,1
5712,1.0,1,1.0,61.0,0,1,7,0
5713,3.0,1,1.0,28.0,0,2,6,1
5714,2.0,0,2.0,29.0,1,1,3,0
5715,2.0,1,1.0,41.0,0,1,3,1
5716,2.0,0,1.0,20.0,0,1,3,0
5717,3.0,0,3.0,18.0,0,1,6,0
5718,1.0,0,1.0,28.0,0,1,7,1
5719,1.0,0,1.0,18.0,0,2,6,1
5720,3.0,0,1.0,33.0,0,1,6,0
5721,3.0,0,1.0,35.0,0,1,5,0
5722,2.0,0,3.0,68.0,0,1,3,0
5723,,0,1.0,19.0,0,2,5,1
5724,2.0,0,1.0,33.0,0,2,3,0
5725,2.0,0,3.0,55.0,0,2,3,0
5726,2.0,0,1.0,15.0,0,2,3,1
5727,1.0,0,1.0,23.0,0,1,7,0
5728,1.0,0,1.0,23.0,0,2,6,1
5729,3.0,0,3.0,15.0,0,2,4,0
5730,3.0,0,1.0,49.0,0,2,4,0
5731,1.0,0,1.0,33.0,0,2,7,1
5732,3.0,1,3.0,26.0,0,2,6,1
5733,2.0,1,1.0,26.0,0,1,2,1
5734,1.0,0,1.0,18.0,0,2,7,1
5735,1.0,1,1.0,17.0,0,1,7,1
5736,1.0,0,1.0,39.0,0,2,7,1
5737,1.0,0,1.0,8.0,0,1,7,0
5738,1.0,0,1.0,46.0,0,1,6,1
5739,2.0,0,3.0,32.0,0,2,1,1
5740,1.0,0,1.0,19.0,0,2,6,0
5741,3.0,1,1.0,36.0,0,1,6,1
5742,1.0,1,1.0,28.0,0,1,7,1
5743,1.0,0,1.0,39.0,0,1,6,0
5744,1.0,0,1.0,16.0,0,2,6,1
5745,1.0,1,2.0,7.0,0,2,7,1
5746,1.0,0,1.0,1.0,0,2,7,1
5747,2.0,1,3.0,30.0,0,2,3,1
5748,2.0,1,3.0,44.0,0,2,3,1
5749,2.0,1,3.0,28.0,0,2,3,1
5750,3.0,0,1.0,29.0,0,1,4,0
5751,3.0,0,1.0,41.0,0,2,6,1
5752,3.0,0,1.0,13.0,0,2,6,1
5753,3.0,0,1.0,18.0,0,2,6,0
5754,1.0,0,3.0,27.0,0,2,6,0
5755,1.0,1,1.0,26.0,0,2,7,1
5756,1.0,0,3.0,24.0,0,1,6,0
5757,1.0,0,2.0,26.0,0,2,6,0
5758,1.0,1,2.0,27.0,0,1,7,1
5759,2.0,0,1.0,58.0,0,2,5,0
5760,2.0,1,3.0,54.0,0,2,3,1
5761,1.0,0,3.0,18.0,0,1,6,1
5762,,0,1.0,13.0,0,2,6,0
5763,2.0,0,1.0,13.0,0,1,3,0
5764,2.0,1,1.0,28.0,0,1,3,1
5765,1.0,0,3.0,57.0,0,1,5,1
5766,2.0,1,1.0,32.0,0,1,1,1
5767,2.0,0,1.0,32.0,0,1,1,0
5769,2.0,1,3.0,34.0,0,1,1,1
5770,2.0,0,1.0,33.0,0,1,1,1
5771,3.0,1,1.0,36.0,0,1,6,1
5772,3.0,0,1.0,50.0,0,1,5,0
5773,3.0,0,1.0,28.0,0,2,6,0
5774,2.0,0,1.0,56.0,0,2,2,0
5775,3.0,0,3.0,42.0,0,1,6,0
5776,3.0,1,1.0,39.0,0,1,5,0
5777,1.0,0,2.0,13.0,0,2,6,1
5778,2.0,0,1.0,28.0,0,2,3,1
5779,2.0,0,1.0,55.0,0,2,3,0
5780,1.0,0,3.0,36.0,0,1,6,1
5781,3.0,1,1.0,,0,1,6,1
5782,1.0,0,2.0,37.0,0,1,7,1
5783,2.0,1,3.0,50.0,0,1,3,1
5784,2.0,0,1.0,27.0,0,2,5,0
5785,1.0,1,1.0,23.0,0,1,7,0
