,HomePlanet,CryoSleep,Destination,Age,VIP,Side,Deck
3768,1.0,1,1.0,25.0,0,2,7
3769,1.0,1,1.0,0.0,0,1,7
3770,1.0,1,1.0,38.0,0,1,7
3771,3.0,1,1.0,30.0,0,1,5
3772,1.0,0,1.0,15.0,0,1,6
3773,1.0,1,1.0,21.0,0,1,7
3774,1.0,0,3.0,56.0,0,2,6
3775,2.0,0,3.0,51.0,0,2,3
3776,3.0,0,1.0,26.0,0,2,6
3777,3.0,0,1.0,50.0,0,2,4
3778,3.0,0,1.0,22.0,0,2,6
3780,1.0,0,3.0,37.0,0,1,7
3781,1.0,1,1.0,17.0,0,2,7
3782,2.0,1,3.0,38.0,0,1,2
3783,1.0,1,2.0,33.0,0,2,7
3784,1.0,0,1.0,24.0,0,2,6
3785,1.0,0,1.0,21.0,0,2,7
3786,2.0,1,1.0,37.0,0,2,3
3787,3.0,1,1.0,49.0,0,2,6
3788,2.0,0,3.0,42.0,0,2,3
3789,3.0,1,1.0,33.0,0,1,6
3790,1.0,0,1.0,25.0,0,2,5
3791,3.0,0,1.0,27.0,0,1,6
3792,3.0,1,1.0,1.0,0,1,6
3793,3.0,0,1.0,20.0,0,1,6
3794,2.0,1,1.0,20.0,0,2,2
3795,2.0,1,3.0,51.0,0,2,2
3796,2.0,1,1.0,33.0,0,2,2
3797,1.0,0,2.0,45.0,0,1,6
3798,2.0,0,3.0,25.0,0,1,3
3800,3.0,1,1.0,22.0,0,2,6
3801,1.0,1,1.0,27.0,0,2,7
3802,1.0,0,1.0,33.0,0,2,6
3803,1.0,0,2.0,24.0,0,1,7
3804,1.0,0,1.0,38.0,0,1,6
3805,1.0,0,1.0,18.0,0,1,6
3806,2.0,0,3.0,63.0,0,1,2
3807,2.0,0,3.0,26.0,1,1,2
3808,2.0,0,1.0,29.0,0,1,2
3809,1.0,1,2.0,24.0,0,1,7
3810,1.0,0,3.0,51.0,0,1,5
3811,3.0,0,1.0,25.0,1,1,5
3812,3.0,0,1.0,41.0,0,2,4
3813,1.0,0,3.0,20.0,0,1,6
3814,1.0,0,1.0,22.0,0,2,6
3815,2.0,1,3.0,15.0,0,2,2
3816,2.0,0,3.0,26.0,0,2,2
3817,2.0,1,3.0,19.0,0,2,2
3818,1.0,0,1.0,28.0,0,1,5
3819,1.0,0,1.0,18.0,0,1,5
3820,2.0,0,3.0,31.0,0,2,2
3821,2.0,0,3.0,26.0,0,2,2
3822,2.0,0,3.0,9.0,0,2,2
3823,2.0,1,3.0,42.0,0,2,2
3824,2.0,0,1.0,32.0,0,2,2
3825,1.0,1,2.0,22.0,0,1,7
3826,1.0,0,1.0,51.0,0,2,7
3827,2.0,0,1.0,31.0,0,2,4
3828,2.0,0,1.0,44.0,0,2,4
3829,2.0,1,1.0,36.0,0,2,3
3830,3.0,1,1.0,29.0,0,1,6
3831,3.0,0,1.0,36.0,1,1,6
3832,3.0,0,1.0,9.0,0,1,6
3833,1.0,0,1.0,16.0,0,2,5
3834,1.0,1,2.0,18.0,0,2,7
3835,3.0,0,1.0,51.0,0,2,5
3836,3.0,0,2.0,30.0,0,2,6
3837,1.0,0,2.0,44.0,0,1,5
3838,1.0,0,2.0,22.0,0,2,6
3839,1.0,1,1.0,39.0,0,2,7
3840,1.0,0,2.0,18.0,0,2,7
3841,2.0,1,1.0,34.0,0,1,3
3842,2.0,1,1.0,25.0,0,1,3
3843,2.0,1,1.0,25.0,0,1,3
3844,1.0,0,3.0,16.0,0,2,6
3845,1.0,1,2.0,41.0,0,2,7
3846,1.0,0,1.0,28.0,0,1,6
3847,1.0,1,1.0,15.0,0,2,7
3848,3.0,0,1.0,49.0,0,2,6
3849,1.0,0,1.0,43.0,0,2,6
3850,1.0,0,1.0,28.0,0,1,5
3851,1.0,0,1.0,18.0,0,1,6
3852,1.0,1,3.0,14.0,0,2,7
3853,1.0,1,1.0,40.0,0,2,7
3854,1.0,0,1.0,28.0,0,1,7
3855,1.0,0,1.0,34.0,0,1,7
3856,1.0,0,1.0,22.0,0,2,5
3857,2.0,1,1.0,41.0,0,1,4
3858,1.0,0,1.0,19.0,0,1,6
3859,1.0,0,1.0,33.0,0,2,6
3860,1.0,1,1.0,19.0,0,1,7
3861,3.0,0,3.0,24.0,0,1,6
3862,3.0,1,1.0,3.0,0,1,6
3863,3.0,1,1.0,19.0,0,1,6
3865,3.0,0,1.0,45.0,0,1,6
3866,1.0,1,2.0,29.0,0,2,7
3867,1.0,1,1.0,54.0,0,2,7
3868,1.0,0,3.0,1.0,0,2,7
3869,3.0,0,1.0,18.0,1,1,4
3870,3.0,1,3.0,24.0,0,1,6
3871,3.0,0,3.0,18.0,0,1,6
3872,3.0,1,1.0,19.0,0,1,6
3873,1.0,0,1.0,22.0,0,2,6
3874,2.0,0,1.0,48.0,0,2,3
3875,2.0,0,3.0,39.0,0,2,4
3876,3.0,0,1.0,40.0,0,2,6
3877,3.0,1,1.0,34.0,0,2,6
3878,1.0,0,1.0,0.0,0,1,7
3879,1.0,0,1.0,25.0,0,1,7
3880,1.0,1,1.0,3.0,0,2,7
3881,1.0,0,1.0,24.0,0,2,5
3882,3.0,1,1.0,39.0,0,2,6
3883,1.0,1,2.0,55.0,0,2,7
3884,2.0,0,3.0,24.0,0,1,4
3886,1.0,0,1.0,27.0,0,1,6
3887,1.0,0,1.0,19.0,0,2,7
3888,1.0,0,1.0,27.0,0,1,6
3889,1.0,1,2.0,24.0,0,2,7
3890,1.0,1,2.0,31.0,0,2,7
3891,3.0,0,1.0,52.0,0,1,6
3892,2.0,0,1.0,26.0,0,1,4
3893,3.0,0,1.0,58.0,0,2,4
3894,3.0,1,1.0,16.0,0,2,6
3895,1.0,0,1.0,36.0,0,1,7
3896,1.0,0,1.0,23.0,0,1,6
3897,1.0,0,3.0,25.0,0,1,1
3898,2.0,1,1.0,21.0,0,1,1
3899,1.0,1,1.0,22.0,0,2,7
3900,1.0,0,1.0,20.0,0,2,7
3901,1.0,0,1.0,56.0,0,2,6
3902,1.0,0,1.0,4.0,0,2,7
3903,2.0,0,1.0,36.0,0,2,3
3904,2.0,1,1.0,47.0,0,2,3
3905,3.0,0,1.0,24.0,0,2,4
3906,3.0,0,1.0,30.0,0,2,5
3907,1.0,1,3.0,21.0,0,1,7
3908,1.0,0,1.0,52.0,0,2,6
3909,1.0,1,1.0,18.0,0,1,7
3910,1.0,0,1.0,53.0,0,1,6
3911,1.0,1,1.0,62.0,0,2,7
3912,1.0,0,1.0,9.0,0,2,7
3913,1.0,1,2.0,2.0,0,2,7
3914,1.0,1,1.0,26.0,0,2,7
3915,1.0,0,1.0,23.0,0,2,6
3916,3.0,0,1.0,28.0,0,2,6
3917,1.0,0,1.0,59.0,0,2,6
3918,1.0,1,2.0,23.0,0,2,7
3919,1.0,0,2.0,20.0,0,2,6
3920,1.0,0,1.0,24.0,0,2,7
3921,1.0,0,1.0,48.0,0,2,5
3922,1.0,0,1.0,25.0,0,2,6
3923,1.0,1,2.0,37.0,0,2,7
3924,1.0,0,1.0,40.0,0,2,6
3925,1.0,1,3.0,17.0,0,1,7
3926,1.0,0,1.0,17.0,0,1,6
3927,1.0,0,1.0,21.0,0,2,6
3928,3.0,0,1.0,50.0,0,1,5
3929,1.0,1,2.0,38.0,0,1,7
3930,1.0,0,1.0,39.0,0,1,6
3931,1.0,0,3.0,0.0,0,1,7
3932,1.0,1,1.0,32.0,0,2,7
3933,3.0,0,1.0,39.0,0,2,6
3934,1.0,0,1.0,13.0,0,1,6
3935,1.0,0,2.0,18.0,0,1,6
3936,1.0,1,1.0,31.0,0,2,7
3937,1.0,0,3.0,5.0,0,2,7
3938,1.0,0,1.0,47.0,0,2,7
3939,2.0,0,3.0,43.0,0,1,5
3940,2.0,0,1.0,27.0,0,1,5
3941,2.0,0,1.0,27.0,0,1,5
3942,2.0,1,3.0,31.0,0,2,5
3943,2.0,1,3.0,26.0,0,2,5
3944,1.0,0,1.0,22.0,0,1,7
3945,1.0,1,3.0,25.0,0,2,3
3946,1.0,0,2.0,20.0,0,1,6
3947,2.0,1,3.0,23.0,0,2,2
3948,1.0,1,1.0,19.0,0,2,7
3949,3.0,1,1.0,27.0,0,1,6
3950,3.0,1,1.0,8.0,0,1,6
3951,3.0,0,1.0,66.0,0,2,6
3952,1.0,0,1.0,17.0,0,1,6
3953,1.0,0,1.0,41.0,0,2,6
3954,1.0,1,1.0,14.0,0,2,7
3955,1.0,0,1.0,53.0,0,1,7
3956,1.0,1,2.0,13.0,0,1,7
3957,1.0,0,1.0,19.0,0,1,5
3958,1.0,0,1.0,19.0,0,2,6
3959,1.0,0,1.0,14.0,0,2,6
3960,1.0,0,1.0,18.0,0,2,6
3961,3.0,0,1.0,25.0,0,1,6
3962,1.0,1,1.0,16.0,0,1,7
3963,1.0,1,1.0,6.0,0,1,7
3964,3.0,1,1.0,22.0,0,2,6
3965,1.0,0,2.0,3.0,0,1,7
3966,1.0,0,1.0,19.0,0,1,6
3967,1.0,1,1.0,23.0,0,1,7
3968,1.0,0,1.0,26.0,0,2,6
3969,1.0,0,1.0,23.0,0,2,6
3970,1.0,0,1.0,25.0,0,1,6
3971,1.0,0,2.0,20.0,0,2,6
3972,1.0,0,3.0,29.0,0,2,6
3973,1.0,0,1.0,26.0,0,1,6
3974,1.0,1,1.0,19.0,0,1,7
3975,1.0,1,1.0,28.0,0,2,7
3976,1.0,0,1.0,21.0,0,1,6
3977,2.0,0,1.0,25.0,0,2,4
3978,2.0,0,1.0,27.0,1,2,4
3979,2.0,0,1.0,54.0,0,2,4
3980,1.0,1,3.0,9.0,0,2,7
3981,1.0,0,1.0,24.0,0,2,6
3982,1.0,1,1.0,22.0,0,1,7
3983,2.0,0,1.0,42.0,0,2,4
3984,2.0,0,1.0,35.0,0,1,5
3985,1.0,1,1.0,6.0,0,1,7
3986,3.0,0,1.0,39.0,0,2,6
3987,3.0,0,1.0,24.0,0,2,4
3988,2.0,1,3.0,21.0,0,1,3
3989,2.0,0,3.0,48.0,0,1,3
3990,2.0,1,1.0,24.0,0,1,3
3991,1.0,1,2.0,25.0,0,2,7
3992,1.0,0,3.0,29.0,0,2,7
3993,1.0,1,2.0,52.0,0,2,7
3994,2.0,0,3.0,43.0,0,1,3
3995,3.0,0,3.0,20.0,0,1,6
3996,1.0,0,3.0,19.0,0,1,7
3997,1.0,0,1.0,20.0,0,2,7
3998,3.0,0,1.0,48.0,1,1,6
3999,2.0,0,3.0,29.0,0,1,2
4000,2.0,1,3.0,46.0,0,1,2
4001,1.0,1,1.0,18.0,0,1,7
4002,1.0,0,3.0,36.0,0,1,7
4003,3.0,0,1.0,22.0,0,1,6
4004,1.0,1,1.0,7.0,0,2,7
4005,3.0,1,1.0,38.0,0,1,6
4006,2.0,0,3.0,44.0,0,1,3
4007,2.0,0,3.0,24.0,0,2,5
4008,3.0,1,1.0,42.0,0,1,6
4009,1.0,1,1.0,35.0,0,1,7
4010,1.0,0,1.0,33.0,0,2,6
4011,1.0,0,3.0,22.0,0,1,5
4012,1.0,0,1.0,35.0,0,1,5
4013,1.0,0,1.0,21.0,0,1,7
4014,1.0,1,2.0,19.0,0,2,7
4015,3.0,1,1.0,34.0,0,2,6
4016,3.0,0,1.0,52.0,0,2,5
4017,3.0,0,1.0,18.0,0,1,4
4018,3.0,0,1.0,26.0,0,1,6
4019,2.0,0,1.0,32.0,0,1,2
4020,2.0,0,1.0,36.0,0,2,5
4021,2.0,0,3.0,55.0,0,2,5
4022,3.0,0,1.0,65.0,0,1,4
4023,1.0,0,1.0,29.0,0,1,7
4024,1.0,0,1.0,18.0,0,1,6
4025,1.0,0,2.0,0.0,0,1,7
4026,3.0,0,1.0,35.0,0,2,6
4027,2.0,0,3.0,37.0,0,2,2
4028,2.0,0,1.0,13.0,0,2,2
4029,1.0,0,1.0,15.0,0,2,5
4030,1.0,0,3.0,33.0,0,2,7
4031,1.0,0,1.0,26.0,0,2,6
4032,1.0,1,1.0,40.0,0,1,4
4033,1.0,0,1.0,36.0,0,2,5
4034,3.0,1,1.0,33.0,0,1,6
4035,3.0,1,1.0,4.0,0,1,6
4036,1.0,0,1.0,20.0,0,2,6
4037,1.0,0,2.0,23.0,0,1,6
4038,3.0,0,1.0,24.0,0,2,6
4039,2.0,0,3.0,18.0,0,1,3
4040,2.0,1,2.0,25.0,0,1,3
4041,2.0,1,3.0,26.0,0,1,3
4042,2.0,0,1.0,52.0,0,1,3
4043,2.0,1,1.0,47.0,0,1,3
4044,1.0,0,3.0,24.0,0,1,6
4045,1.0,1,1.0,3.0,0,1,7
4046,1.0,0,1.0,9.0,0,1,7
4047,1.0,0,1.0,2.0,0,1,7
4048,1.0,0,1.0,19.0,0,1,7
4049,1.0,0,2.0,12.0,0,1,7
4050,1.0,1,3.0,21.0,0,1,7
4051,3.0,1,1.0,20.0,0,1,6
4052,3.0,1,1.0,63.0,0,1,6
4053,3.0,1,1.0,15.0,0,1,6
4054,3.0,0,1.0,25.0,0,1,6
4055,3.0,0,1.0,13.0,0,1,6
4056,3.0,0,1.0,45.0,1,2,6
4057,1.0,1,1.0,17.0,0,1,7
4058,1.0,0,3.0,18.0,0,2,7
4059,1.0,0,1.0,40.0,0,2,6
4060,1.0,0,3.0,40.0,0,2,7
4061,2.0,0,1.0,65.0,0,2,1
4062,2.0,0,3.0,45.0,0,2,1
4063,2.0,0,1.0,34.0,0,2,3
4064,2.0,0,1.0,37.0,0,2,3
4065,1.0,1,1.0,13.0,0,1,7
4066,1.0,1,3.0,16.0,0,2,7
4067,3.0,0,1.0,16.0,0,2,5
4068,1.0,1,3.0,13.0,0,1,7
4069,3.0,0,1.0,19.0,0,2,4
4070,1.0,0,2.0,54.0,0,1,6
4071,3.0,1,1.0,13.0,0,2,6
4072,3.0,0,1.0,40.0,0,2,6
4073,2.0,0,1.0,25.0,0,1,1
4074,2.0,0,1.0,36.0,0,1,1
4075,2.0,1,3.0,58.0,0,1,1
4076,2.0,0,1.0,2.0,0,2,3
4077,2.0,0,1.0,32.0,0,2,3
4078,2.0,1,1.0,32.0,0,2,3
4079,2.0,1,1.0,26.0,0,1,3
4080,2.0,1,1.0,54.0,0,1,3
4081,1.0,1,1.0,21.0,0,1,7
4082,1.0,0,1.0,46.0,0,2,5
4083,3.0,1,3.0,43.0,0,1,5
4084,1.0,0,1.0,18.0,0,2,6
4085,2.0,1,3.0,26.0,0,1,3
4086,2.0,1,3.0,15.0,0,1,3
4087,2.0,1,1.0,39.0,0,1,3
4088,2.0,0,1.0,41.0,0,1,3
4089,1.0,0,1.0,39.0,0,2,5
4090,1.0,1,2.0,19.0,0,2,7
4091,1.0,0,1.0,13.0,0,1,6
4092,3.0,0,1.0,43.0,1,1,4
4093,1.0,1,2.0,33.0,0,1,7
4094,1.0,1,1.0,39.0,0,1,7
4095,1.0,1,1.0,1.0,0,1,7
4096,1.0,0,3.0,5.0,0,1,7
4098,1.0,0,1.0,41.0,0,1,7
4099,1.0,1,1.0,39.0,0,1,7
4100,1.0,1,1.0,26.0,0,2,7
4101,2.0,1,1.0,25.0,0,1,2
4102,2.0,1,3.0,35.0,0,2,3
4103,2.0,1,1.0,3.0,0,1,3
4104,2.0,0,1.0,1.0,0,1,3
4105,2.0,1,3.0,13.0,0,1,3
4106,2.0,0,1.0,41.0,0,1,3
4107,2.0,1,1.0,36.0,0,1,3
4108,2.0,0,1.0,27.0,0,1,3
4109,2.0,0,1.0,40.0,0,1,3
4110,1.0,0,1.0,59.0,0,2,6
4111,3.0,0,2.0,25.0,0,2,6
4112,3.0,0,1.0,22.0,0,1,5
4113,2.0,0,3.0,32.0,0,1,5
4114,1.0,0,1.0,22.0,0,2,6
4115,3.0,0,1.0,55.0,1,2,5
4116,1.0,0,1.0,22.0,0,2,6
4117,2.0,1,2.0,33.0,0,2,3
4118,1.0,0,1.0,57.0,0,1,6
4119,1.0,0,1.0,26.0,0,1,7
4120,2.0,0,3.0,28.0,0,1,2
4121,1.0,0,1.0,23.0,0,1,6
4122,1.0,0,1.0,62.0,0,2,6
4123,1.0,0,1.0,45.0,0,2,7
4124,1.0,1,1.0,23.0,0,1,7
4125,1.0,0,1.0,0.0,0,2,7
4126,1.0,0,1.0,21.0,0,2,7
4127,1.0,1,1.0,0.0,0,2,7
4128,1.0,0,1.0,23.0,0,2,6
4130,3.0,0,1.0,32.0,0,2,4
4131,2.0,0,1.0,46.0,0,1,2
4132,2.0,1,3.0,28.0,0,1,3
4133,3.0,0,2.0,39.0,1,2,6
4134,3.0,0,1.0,18.0,0,2,4
4135,3.0,0,3.0,22.0,0,2,4
4136,3.0,1,1.0,23.0,0,2,4
4137,3.0,0,1.0,22.0,0,2,4
4138,3.0,0,1.0,73.0,0,2,4
4139,3.0,1,1.0,17.0,0,2,4
4140,3.0,1,1.0,20.0,0,2,4
4142,1.0,1,1.0,55.0,0,1,7
4143,1.0,0,1.0,42.0,0,1,6
4144,3.0,0,1.0,39.0,0,1,6
4145,3.0,1,1.0,8.0,0,1,6
4146,3.0,0,1.0,38.0,0,1,4
4147,1.0,0,1.0,17.0,0,2,7
4148,1.0,0,1.0,13.0,0,2,7
4149,1.0,1,1.0,28.0,0,2,7
4150,2.0,0,3.0,22.0,0,2,2
4151,2.0,0,3.0,64.0,0,2,2
4152,2.0,0,3.0,30.0,1,2,2
4153,2.0,1,3.0,28.0,0,2,2
4154,2.0,0,3.0,26.0,0,2,2
4155,1.0,1,1.0,39.0,0,2,7
4156,1.0,0,1.0,31.0,0,2,6
4157,1.0,1,1.0,24.0,0,2,6
4158,1.0,1,1.0,0.0,0,2,6
4159,1.0,0,1.0,42.0,0,2,7
4160,1.0,1,1.0,0.0,0,2,7
4161,1.0,0,1.0,43.0,0,2,6
4162,1.0,1,1.0,40.0,0,2,7
4163,1.0,1,1.0,23.0,0,1,7
4164,1.0,0,1.0,54.0,0,1,7
4165,1.0,0,1.0,18.0,0,1,6
4166,3.0,0,1.0,20.0,0,1,6
4167,3.0,0,1.0,24.0,0,1,5
4168,1.0,0,1.0,18.0,0,1,6
4169,1.0,1,1.0,18.0,0,1,7
4170,1.0,0,1.0,47.0,0,1,7
4171,2.0,1,3.0,25.0,0,1,2
4172,2.0,0,1.0,28.0,1,1,2
4173,1.0,1,3.0,8.0,0,2,7
4174,1.0,0,2.0,59.0,0,1,6
4175,2.0,0,1.0,51.0,0,1,4
4177,1.0,0,1.0,26.0,0,1,6
4179,2.0,1,3.0,36.0,0,2,2
4180,3.0,1,1.0,26.0,0,2,6
4181,1.0,0,1.0,14.0,0,2,7
4182,1.0,1,1.0,9.0,0,2,7
4184,1.0,0,1.0,19.0,0,2,6
4185,1.0,0,3.0,20.0,0,1,7
4186,3.0,1,1.0,34.0,0,1,6
4187,3.0,1,1.0,27.0,0,1,5
4188,1.0,1,1.0,22.0,0,2,7
4189,1.0,0,2.0,15.0,0,2,6
4190,3.0,0,1.0,28.0,0,1,6
4191,1.0,0,3.0,28.0,0,2,5
4192,1.0,0,1.0,19.0,0,2,7
4193,3.0,1,1.0,33.0,0,1,6
4194,1.0,0,1.0,29.0,0,1,6
4195,2.0,0,1.0,48.0,0,2,1
4196,1.0,0,1.0,31.0,0,1,7
4197,1.0,1,1.0,29.0,0,2,7
4198,1.0,1,2.0,24.0,0,2,7
4199,2.0,0,1.0,19.0,0,1,5
4200,3.0,1,1.0,33.0,0,2,6
4201,1.0,1,1.0,29.0,0,1,7
4202,1.0,1,1.0,38.0,0,1,7
4203,3.0,1,1.0,19.0,0,2,6
4204,1.0,0,1.0,44.0,0,1,5
4205,3.0,1,1.0,20.0,0,1,6
4206,3.0,1,1.0,53.0,0,2,6
4207,1.0,1,1.0,27.0,0,1,7
4208,1.0,0,2.0,23.0,0,1,7
4210,1.0,0,1.0,28.0,0,2,7
4211,1.0,0,3.0,18.0,0,2,6
4212,1.0,0,1.0,18.0,0,2,7
4213,1.0,0,1.0,52.0,0,1,6
4214,3.0,0,1.0,28.0,0,1,4
4215,3.0,1,3.0,15.0,0,1,6
4216,1.0,1,1.0,26.0,0,1,7
4217,1.0,0,1.0,15.0,0,1,7
4218,1.0,1,1.0,16.0,0,2,7
4219,2.0,0,1.0,17.0,0,1,3
4220,2.0,0,1.0,48.0,0,1,3
4221,2.0,1,1.0,26.0,0,1,3
4222,2.0,1,1.0,34.0,0,1,3
4223,2.0,1,1.0,25.0,0,1,4
4224,2.0,0,1.0,29.0,0,1,4
4225,2.0,0,1.0,36.0,0,1,4
4226,2.0,1,3.0,62.0,0,2,1
4227,2.0,0,1.0,29.0,0,1,3
4228,2.0,1,3.0,19.0,0,1,3
4229,2.0,1,3.0,26.0,0,1,3
4230,1.0,0,1.0,14.0,0,2,6
4231,3.0,0,1.0,40.0,0,1,5
4232,3.0,0,1.0,30.0,0,1,6
4233,1.0,1,1.0,41.0,0,2,7
4234,2.0,0,1.0,31.0,0,2,4
4235,1.0,0,2.0,17.0,0,1,5
4236,1.0,0,1.0,25.0,0,2,6
4237,2.0,0,1.0,27.0,0,2,2
4238,2.0,0,1.0,47.0,0,2,2
4239,2.0,0,3.0,32.0,0,2,2
4240,2.0,0,1.0,18.0,0,2,3
4241,1.0,0,3.0,33.0,0,1,6
4242,1.0,0,1.0,19.0,0,1,6
4243,1.0,0,1.0,13.0,0,1,6
4244,1.0,1,1.0,40.0,0,1,7
4245,2.0,0,1.0,32.0,0,2,3
4246,2.0,1,1.0,42.0,0,1,1
4247,1.0,0,1.0,22.0,0,1,6
4250,1.0,0,1.0,21.0,0,1,6
4251,3.0,0,1.0,24.0,0,2,5
4252,1.0,0,1.0,41.0,0,1,7
4253,1.0,0,1.0,13.0,0,2,6
4254,1.0,0,1.0,10.0,0,1,7
4255,1.0,1,3.0,3.0,0,1,7
4256,1.0,1,1.0,16.0,0,1,7
4257,1.0,0,1.0,26.0,0,1,7
4259,1.0,0,3.0,0.0,0,1,7
4260,1.0,0,1.0,32.0,0,1,6
4261,1.0,0,1.0,15.0,0,1,5
4262,2.0,0,1.0,35.0,0,1,5
4263,1.0,0,1.0,20.0,0,2,6
4264,1.0,0,1.0,21.0,0,2,7
4265,3.0,0,1.0,32.0,0,2,6
4266,2.0,1,1.0,29.0,0,1,5
4267,1.0,1,3.0,3.0,0,1,7
4268,1.0,0,3.0,20.0,0,2,6
4269,1.0,1,1.0,43.0,0,2,7
4270,3.0,0,1.0,43.0,0,2,4
4271,1.0,0,1.0,40.0,0,2,6
4272,1.0,1,1.0,34.0,0,2,7
4274,3.0,1,3.0,26.0,0,1,4
4275,2.0,0,1.0,26.0,0,1,4
4276,1.0,1,2.0,43.0,0,2,7
